File,F-measure (20ms),F-measure (30ms),F-measure (50ms),F-measure (100ms),F-measure (200ms),F-measure (500ms),Mean Error (20ms),Mean Error (30ms),Mean Error (50ms),Mean Error (100ms),Mean Error (200ms),Mean Error (500ms),Std Error (20ms),Std Error (30ms),Std Error (50ms),Std Error (100ms),Std Error (200ms),Std Error (500ms)
0004_abc.txt,0.0036231884057971015,0.014492753623188406,0.028985507246376812,0.06521739130434781,0.967391304347826,0.9891304347826086,0.016790000000000305,-0.0019402500000040845,-0.021314000000005065,-0.041614222222223836,-0.11772322846441938,-0.09214671428571415,0.0,0.025229043822296765,0.02668653819812526,0.04740002464550994,0.05678709469777163,0.12590295265717083
0036_breakingthegirl.txt,0.13048498845265588,0.18244803695150116,0.3187066974595843,0.8452655889145496,0.9376443418013858,0.9480369515011549,-0.003417902654867565,-0.0030005189873417502,-0.011934365942028903,-0.025365870218579417,-0.011744493842364525,-0.06577098172959804,0.010633130320202348,0.01616011333880459,0.027468227300316724,0.05509668619519875,0.07881020146916033,0.19647914300939487
0119_gunpowderandlead.txt,0.018348623853211007,0.029357798165137616,0.05137614678899082,0.13211009174311927,0.8954128440366973,0.9651376146788991,-0.00964359999999811,-0.015547249999999013,-0.002340785714286943,-0.020778583333332393,-0.09808554508196721,-0.0398242623574147,0.0108115403083914,0.011459113739181521,0.029030778305541707,0.059719658503701534,0.0828854000500263,0.18208578751663856
0179_moveslikejagger.txt,0.01715686274509804,0.03431372549019608,0.0465686274509804,0.6200980392156863,0.9632352941176471,0.9632352941176471,-0.006317857142860523,-0.014747857142858815,-0.016882157894737498,-0.07611129644268784,-0.08211680407124673,-0.06339556997455463,0.008478885142829374,0.010514620296499513,0.01973086354784057,0.040526098638980386,0.051830189599531756,0.11621303602011944
