File,F-measure (20ms),F-measure (30ms),F-measure (50ms),F-measure (100ms),F-measure (200ms),F-measure (500ms),Mean Error (20ms),Mean Error (30ms),Mean Error (50ms),Mean Error (100ms),Mean Error (200ms),Mean Error (500ms),Std Error (20ms),Std Error (30ms),Std Error (50ms),Std Error (100ms),Std Error (200ms),Std Error (500ms)
0004_abc.txt,0.39855072463768115,0.5652173913043478,0.8369565217391304,0.967391304347826,0.996376811594203,0.996376811594203,-0.008818181818179888,-0.009551282051281751,-0.016060606060605317,-0.018239700374531122,-0.01661818181818119,-0.01661818181818119,0.01255763571998984,0.013883348664901934,0.02147334515192328,0.03006065398926457,0.03694491767684353,0.03694491767684353
0036_breakingthegirl.txt,0.1882217090069284,0.2829099307159353,0.45150115473441105,0.7355658198614319,0.9353348729792147,0.9491916859122402,-0.0012760736196321127,-0.0006495877551020961,-0.0033313043478260633,-0.006647557299842646,-0.0052020432098763255,0.02014976155717788,0.013652942320043401,0.016406642125248526,0.027386923599456204,0.05241327693117693,0.08123621218429143,0.24051107642855363
0119_gunpowderandlead.txt,0.1724770642201835,0.22385321100917432,0.3963302752293578,0.7045871559633027,0.8330275229357799,0.9724770642201835,-0.0036170212765957808,-0.003934426229508841,-0.013611111111110854,-0.030572916666666266,-0.03925110132158567,-0.05313207547169816,0.014055442182903508,0.015710358755030185,0.02529303568812921,0.041397273660146186,0.0583386999210539,0.12788704298566386
0179_moveslikejagger.txt,0.2769607843137255,0.3799019607843137,0.5980392156862746,0.8406862745098039,0.946078431372549,0.9681372549019608,0.00646017699114746,0.00909677419354796,0.016188524590163518,0.029241982507288457,0.04018134715025912,0.0382025316455697,0.013820617789184406,0.013975450454299293,0.02222789267063458,0.03232501290090148,0.04370435607756002,0.07154751979298417
