File,F-measure (20ms),F-measure (30ms),F-measure (50ms),F-measure (100ms),F-measure (200ms),F-measure (500ms),Mean Error (20ms),Mean Error (30ms),Mean Error (50ms),Mean Error (100ms),Mean Error (200ms),Mean Error (500ms),Std Error (20ms),Std Error (30ms),Std Error (50ms),Std Error (100ms),Std Error (200ms),Std Error (500ms)
0004_abc.txt,0.38768115942028986,0.5797101449275363,0.9021739130434782,0.996376811594203,0.996376811594203,0.996376811594203,-0.009439252336446604,-0.010249999999999825,-0.017389558232931375,-0.01799999999999968,-0.01799999999999968,-0.01799999999999968,0.012215493127095878,0.013781781452338627,0.02150961425566084,0.02834848079944251,0.02834848079944251,0.02834848079944251
0036_breakingthegirl.txt,0.45612009237875295,0.6096997690531177,0.7401847575057737,0.8441108545034643,0.9422632794457275,0.9515011547344112,-0.0009207341772144829,-0.0014294886363636695,-0.005263865834633424,-0.007153482900137083,-0.0028913112745099744,-0.0035223470873787877,0.012248382378655612,0.014751467802540663,0.02077228447798653,0.03339588342941064,0.05758517183982562,0.2171729600068219
0119_gunpowderandlead.txt,0.22018348623853212,0.3009174311926605,0.5174311926605504,0.744954128440367,0.8440366972477064,0.9761467889908257,-0.00466666666666556,-0.006707317073171119,-0.018794326241135542,-0.028916256157636072,-0.0343043478260874,-0.054511278195489295,0.014429907214606505,0.015385682134800066,0.02145340249113817,0.035132513140675434,0.05193803564165549,0.12574868220307434
0179_moveslikejagger.txt,0.5759803921568627,0.7549019607843138,0.8823529411764706,0.9142156862745099,0.9534313725490196,0.9681372549019608,0.005148936170210744,0.007889610389610401,0.010527777777778014,0.01214477211796265,0.016478149100257324,0.012734177215190065,0.011498341644355084,0.012396093691531499,0.017368531747436418,0.020625876035055248,0.031812232868352996,0.06456959916025087
